id,dataHoraInicio,dataHoraFim,descricao,descricaoTipo,situacao,id_orgao_organizador
76438,2025-05-28T09:40:00.000Z,2025-05-28T12:05:00.000Z,"Racismo ambiental e transição energética justa
 REQ 12/2025-CPOVOS, de autoria da Deputada Dandara

REQ 41/2025-CMADS, de autoria do Deputado Nilto Tatto

Convidados:

Abertura:

NILTO TATTO
Deputado Federal e Coordenador da Frente Parlamentar Mista Ambientalista 

DANDARA TONANTZIN 
Deputada Federal e Coordenadora do GT Cerrado 

CAROL DARTORA 
Deputada Federal e Coordenadora do GT de Racismo Ambiental 

AUGUSTO ARAÚJO SANTOS
Coordenador de Participação Social e Diversidade da Secretaria de Políticas Públicas para Quilombolas, Povos e Comunidades Tradicionais de Matriz Africana, Povos de Terreiros e Ciganos do Ministério da Igualdade Racial

MAÍRA RODRIGUES DA SILVA 
Secretária-Executiva do GT de Racismo Ambiental

Mesa 1:

JOÃO LUÍS JOVENTINO DO NASCIMENTO (JOÃO DO CUMBE )
Representante do Quilombo do Cumbe/Aracati-CE, militante do Movimento Quilombola do Ceará e do Movimento de Pescadores e Pescadoras Artesanais - MPP, Organização Popular - OPA

JOYCE DE FÁTIMA PEREIRA DA SILVA 
Militante do Movimento dos Atingidos pelas Barragens - MAB 

EUNICE DA CONCEIÇÃO 
Quebradeira de coco babaçu e Coordenadora da Regional Imperatriz do Movimento Interestadual das Quebradeiras de Coco Babaçu - MIQCB

Representante do povo Guarani  Mbya do Paraná

Mesa 2:

CRISTIANE RIBEIRO
Cogestora do Instituto de Estudos Socioeconômicos - INESC
  
GISELE BARBIERI
Coordenadora de Incidência Política na Terra de Direitos 

ANA CECÍLIA GODOI 
Coordenação-Geral da Equipe Marcadores Sociais da Diferença do Projeto Paraopeba da Associação Estadual de Defesa Ambiental e Social - Aedas/MG

VIVIANA SANTIAGO 
Diretora Executiva do Instituto Oxfam Brasil
 
MAÍRA RODRIGUES DA SILVA
Coordenadora da Área de Combate ao Racismo Ambiental do Instituto de Referência Negra Peregum",Seminário,Encerrada (Final),539384
76454,2025-05-21T15:13:00.000Z,2025-05-21T15:49:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),2007
76462,2025-05-27T13:58:00.000Z,2025-05-27T15:15:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),537480
76472,2025-05-28T10:26:00.000Z,2025-05-28T10:57:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),2008
76487,2025-05-27T14:14:00.000Z,2025-05-27T16:50:00.000Z,"Conectividade, educação para as tecnologias e cidadania digital - Objetivo 7 do Plano Nacional de Educação
 Audiência Pública

Tema: Conectividade, educação para as tecnologias e cidadania digital - Objetivo 7 do Plano Nacional de Educação

Convidados:

ANITA GEA MARTINEZ STEFANI, Diretora de Apoio à Gestão Educacional do Ministério da Educação (REQ 29/25) - (presença confirmada);

DAVI ALMANSA , Diretor do Departamento de Direitos na Rede e Educação Midiática da Secretaria de Comunicação Social do Governo Federal (SECOM) (REQ 23/25) - (presença confirmada);

LIA GLAZ, Diretora-Presidente da Fundação Telefônica Vivo (REQ 29/25) - (presença confirmada);

JULIA SANT'ANNA, Diretora-Executiva do Centro de Inovação para a Educação Brasileira (CIEB) (REQ 29/25) - (presença confirmada);

DANIELA COSTA, Representante do Núcleo de Informação e Coordenação do Ponto BR - IC.BR e do Comitê Gestor da Internet no Brasil (REQ 23, 29 e 61/25) - (presença confirmada);

GUILHERME ALVES, Representante da SaferNet Brasil (REQ 23/25) - (presença confirmada);

RODRIGO NEJM, Representante do Instituto Alana (REQs 23 e 49/25) - (presença confirmada);

PRISCILA GONSALES, Diretora Executiva do Instituto Educadigital e Cátedra UNESCO em Educação Aberta e Tecnologias para o Bem Comum - UnB (REQ 61/25) - (presença confirmada); e

ISRAEL MATOS BATISTA, Membro do Conselho Nacional de Educação (CNE) (REQs 30 e 31/25) - (presença confirmada).

(Requerimento nº 23/2025, da Dep. Maria do Rosário)
(Requerimento nº 29/2025, do Dep. Moses Rodrigues e outros)
(Requerimento nº 30/2025, do Dep. Rafael Brito)
(Requerimento nº 31/2025, do Dep. Rafael Brito)
(Requerimento nº 49/2025, da Dep. Socorro Neri)
(Requerimento nº 61/2025, do Dep. Tarcísio Motta)",Audiência Pública,Encerrada (Final),539777
76514,2025-05-27T16:16:00.000Z,2025-05-27T16:23:00.000Z,"Votação de requerimentos
 Deliberação de Requerimentos:",Reunião Deliberativa,Encerrada,539419
76535,2025-05-27T10:37:00.000Z,2025-05-27T13:17:00.000Z,"Deliberação de Requerimentos, Audiência Pública e Eleição dos Vice-Presidentes
 1) ROBINSON SAKIYAMA BARREIRINHAS (Confirmado)
   Secretário Especial
   Receita Federal do Brasil


2) PAULO ZIULKOKSKI (Confirmado)
   Presidente
   Confederação Nacional dos Municípios - CNM",Audiência Pública e Deliberação,Encerrada (Final),539771
76559,2025-05-27T16:33:00.000Z,2025-05-27T16:52:00.000Z,Reunião de instalação,Reunião de Instalação e Eleição,Encerrada (Final),539784
76545,2025-05-28T17:49:00.000Z,2025-05-28T17:59:00.000Z,Apresentação do Plano de Trabalho,Reunião,Encerrada (Final),539789
75375,2025-02-03T16:30:00.000Z,2025-02-03T17:36:00.000Z,Destinada a inaugurar a 3ª Sessão Legislativa Ordinária da 57ª Legislatura,Sessão Não Deliberativa Solene,Encerrada,111
75437,2025-03-12T11:45:00.000Z,2025-03-12T13:41:00.000Z,"Homenagem à memória da vereadora Marielle Franco e Anderson Gomes
 Homenagem à memória da vereadora Marielle Franco e Anderson Gomes",Sessão Não Deliberativa Solene,Encerrada,180
75446,2025-02-26T14:00:00.000Z,2025-02-26T20:12:00.000Z,Sessão Deliberativa Extraordinária Presencial (AM nº 123/2020),Sessão Deliberativa,Encerrada,180
75499,2025-03-18T13:57:00.000Z,2025-03-18T21:47:00.000Z,Sessão Deliberativa Extraordinária Presencial (AM nº 123/2020),Sessão Deliberativa,Encerrada,180
75547,2025-03-17T15:12:00.000Z,2025-03-17T17:40:00.000Z,"Aula Magna em Debate - Parlamentos Divididos: as experiências francesa e brasileira 
 Aula Magna em Debate - Parlamentos Divididos: As experiências francesa e brasileira 

Debatedores
Dominique Rousseau - professor emérito da Universidade Paris 1 Pantheón-Sorbonne
José Levi Amaral - membro do Conselho Administrativo de Defesa Econômica (CADE)

Moderadores
David Carneiro - consultor legislativo da Câmara dos Deputados
Newton Tavares - consultor legislativo da Câmara dos Deputados",Reunião Técnica,Encerrada,100950
75548,2025-03-19T10:00:00.000Z,null,Reunião de Instalação e Eleição - CDU 2025,Reunião de Instalação e Eleição,Encerrada (Termo),2006
75549,2025-03-19T11:05:00.000Z,2025-03-19T12:48:00.000Z,Instalação e Eleição do Presidente e Vice-Presidentes da CCJC,Reunião de Instalação e Eleição,Encerrada (Final),2003
75543,2025-04-01T09:16:00.000Z,2025-04-01T10:59:00.000Z,"Homenagem aos 60 anos do Banco Central do Brasil
 Homenagem aos 60 anos do Banco Central do Brasil",Sessão Não Deliberativa Solene,Encerrada,180
75707,2025-04-02T11:07:00.000Z,2025-04-02T13:20:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),2012
75715,2025-04-01T13:19:00.000Z,2025-04-01T15:05:00.000Z,"Homenagem ao Dia Mundial de Conscientização sobre o Autismo
 Convidados:

1. LUCIANA MENDINA (Confirmada) 
Presidente da Associação Inclusiva;   

2. DAVID MORAIS (Confirmado) 
Diretor de Comunicação da Abraça; 

3. ALEXANDRE MORAIS DA ROSA (Não participará)
Juiz de Direito Substituto Segundo Grau-TJSC. Professor-UNIVALI. Doutor em Direito. Autista Nível 1 de Apoio; 

4. RAIMARA FROTA UCHOA (Confirmada) 
Assistente Social da Associação de Amigos do Autista no Amazonas - AMA/Am;

5. ANA MARIA SILVA DO NASCIMENTO MELO (Confirmada) 
Diretora Presidente do Instituto Autismo no Amazonas - IAAM; 

6. POLIANA GATINHO (Confirmada)) 
Coordenadora do Movimento Orgulho Autista Brasil da região Nordeste;

7. CLÉO BOHN (Confirmada) 
Presidente da Federação Brasileira das Associações de Síndrome de Down - FBASD.


(REQ. nº 01/2025-CPD, de autoria do Deputado Duarte Jr., subscrito pelos deputados Sargento Portugal, Maria Rosas e Amom Mandel)",Audiência Pública,Encerrada (Final),537480
75662,2025-04-02T15:21:00.000Z,2025-04-02T16:00:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),539385
75771,2025-04-02T14:54:00.000Z,2025-04-02T15:46:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),5438
75781,2025-04-03T13:56:00.000Z,2025-04-03T14:05:00.000Z,"Deliberar sobre a ratificação das indicações para execução das emendas à Lei Orçamentária de 2024, em cumprimento ao art. 3º da Resolução nº 1, de 2025-CN.
 Deliberar sobre a ratificação das indicações para execução das emendas à Lei Orçamentária de 2024, em cumprimento ao art. 3º da Resolução nº 1, de 2025-CN.",Reunião Deliberativa,Encerrada (Final),2007
75898,2025-04-08T16:41:00.000Z,2025-04-08T17:09:00.000Z,Discussão e votação de requerimentos legislativos,Reunião Deliberativa,Encerrada (Final),5503
75944,2025-04-15T14:00:00.000Z,null,Discussão e votação de proposições,Reunião Deliberativa,Cancelada,2008
75471,2025-04-23T11:18:00.000Z,2025-04-23T12:16:00.000Z,"Homenagem aos 61 anos do Conselho Federal de Odontologia
 Homenagem aos 61 anos do Conselho Federal de Odontologia",Sessão Não Deliberativa Solene,Encerrada,180
75951,2025-04-23T10:21:00.000Z,2025-04-23T11:16:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),2015
75958,2025-04-23T11:03:00.000Z,2025-04-23T14:05:00.000Z,"Eleição e Discussão e votação de propostas legislativas
 Eleição de Vice-Presidentes e Discussão e Votação de Propostas Legislativas",Reunião Deliberativa,Encerrada,2001
75995,2025-04-22T14:49:00.000Z,2025-04-22T17:43:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),539384
76028,2025-04-23T10:34:00.000Z,2025-04-23T12:50:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),2018
76079,2025-04-30T09:00:00.000Z,null,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Termo),2010
76084,2025-04-29T10:48:00.000Z,2025-04-29T12:22:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),2015
76112,2025-04-29T15:29:00.000Z,2025-04-29T15:59:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),539385
76121,2025-04-29T14:25:00.000Z,2025-04-29T16:26:00.000Z,"Denúncias de fraudes em repasses para entidades conveniadas ao INSS
 (REQ 15/2025 CIDOSO, do deputado Aureo Ribeiro)

1)  (a Confirmar)
   Associação de Proteção e Defesa dos Direitos dos Aposentados e Pensionistas - Adap Prev

2)  (a Confirmar)
   Associação dos Aposentados e Pensionistas do Brasil - AAPB

3)  (a Confirmar)
   Associação dos Aposentados e Pensionistas Nacional - AAPEN

4)  (a Confirmar)
   Associação dos Aposentados Mutualistas para Benefícios Coletivos (Ambec)

5)  (a Confirmar)
   Caixa de Assistência dos Aposentados e Pensionistas do INSS (Caap)

6) DÉBORA APARECIDA ANDRADE FLORIANO (a Confirmar)
   Presidente Substituta
   Instituto Nacional do Seguro Social (INSS)

7) DIOGO IBRAHIM CAMPOS (Confirmado virtualmente)
   Confederação Nacional de Agricultores Familiares e Empreendedores Familiares Rurais (Conafer)

8) JANIE LUPIANHEZ PIVA (a Confirmar)
   Presidente
   Amar Brasil Clube de Benefícios (ABCB)

9) PATRICIA BETTIN CHAVES (Confirmada)
   Defensora Pública Federal, Coordenadora da CCR Previdenciária
   Defensoria Pública da União, representando LEONARDO CARDOSO DE MAGALHÃES,
   Defensor Público-Geral Federal
  
10)  (a Confirmar)
   Master Prev Clube de Benefícios (MasterPrev)

11)  (a Confirmar)
   Polícia Federal

12) RAIMUNDO NONATO  (Confirmado) 
    Presidente
   Associação Brasileira de Defesa dos Clientes e Consumidores de Operações Financeiras e Bancarias - ABRADEB

13) RONALD DA SILVA BALBE (Confirmado)
   Secretário Federal de Controle Interno
   Controladoria-Geral da União

14)  (a Confirmar)
   Sindicato Nacional dos Aposentados, Pensionistas e Idosos

15)  (a Confirmar)
   União Nacional de Auxílio aos Servidores Públicos (Unaspub)

16)  (a Confirmar)
   Universo Associação de Aposentados e Pensionistas dos Regimes Geral da Previdência Social (AAPPS Universo)

17) VÂNIA MARQUES PINHO (Confirmada)
   Presidente
   Confederação Nacional dos Trabalhadores Rurais Agricultores e Agricultoras Familiares - CONTAG",Audiência Pública,Encerrada (Final),537871
76138,2025-04-29T10:54:00.000Z,2025-04-29T10:56:00.000Z,Instalação e eleição de presidente,Reunião de Instalação e Eleição,Encerrada (Final),539687
76147,2025-04-29T08:00:00.000Z,2025-04-29T10:50:00.000Z,Discussão da pauta e outros assuntos atinentes à Comissão,Mesa Redonda,Encerrada (Final),2015
76023,2025-05-06T17:02:00.000Z,2025-05-06T17:43:00.000Z,"Audiência Pública para debater a instituição do Dia Nacional do Frentista
 Requerimentos Nº18/2025/CTRAB, do Deputado Daniel Almeida         

CONVIDADOS


EUSÉBIO LUIZ PINTO NETO 
Presidente da Fenepospetro

LUIZ ARRAES 
Presidente da Fepospetro

WILLIAN SILVA 
Tesoureiro do Sinpospetro de Brasilia

HÉLIO GHERARD                                                                                                                                                                   Advogado da Fenepospetro

ANTONIO JOSE DOS SANTOS 
Presidente Sinposba",Audiência Pública,Encerrada (Final),2015
76076,2025-05-07T10:43:00.000Z,2025-05-07T12:16:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),2014
76150,2025-05-08T14:20:00.000Z,2025-05-08T15:24:00.000Z,"Homenagem aos 52 anos da Empresa Brasileira de Pesquisa Agropecuária (Embrapa)
 Homenagem aos 52 anos da Empresa Brasileira de Pesquisa Agropecuária (Embrapa)",Sessão Não Deliberativa Solene,Encerrada,180
76190,2025-05-07T10:51:00.000Z,2025-05-07T12:32:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),2004
76206,2025-05-06T14:00:00.000Z,null,"Descontos não autorizados em aposentadorias e pensões pagas pelo INSS
 (REQ 21/2025 CIDOSO, do deputado Sanderson)

1) CARLOS ROBERTO LUPI (a Confirmar)
   Ministro
   Ministério da Previdência Social",Reunião de Comparecimento de Ministro(a),Cancelada,537871
76228,2025-05-07T10:31:00.000Z,2025-05-07T10:34:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),2016
76247,2025-05-07T16:00:00.000Z,null,"Fórum Todo Parto Importa: regulamentação da Lei 14.721/2023, que dispõe sobre o direito da mulher de receber assistência psicológica no parto",Reunião Técnica,Convocada,100950
76399,2025-05-07T11:41:00.000Z,2025-05-15T12:54:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),4
76055,2025-05-20T13:59:00.000Z,2025-05-20T15:54:00.000Z,"Mudança da Organização e das Atribuições da Polícia Rodoviária Federal
 (REQ 13/2025 CASP, da deputada Alice Portugal)

1) ANTONIO FERNANDO SOUZA OLIVEIRA (Confirmado)
   Diretor Geral
   Polícia Rodoviária Federal

2) DEJACY DA CONCEIÇÃO (Confirmado)
   Presidente
   Associação Nacional da Guarda Portuária (ANGPB)

3) MARCELO AZEVEDO (Confirmado)
   Coordenador Regional
   Federação Nacional dos Policiais Rodoviários Federais (FENAPRF)

4) WASHINGTON LUIZ DE SOUZA (Confirmado)
   Membro do Consellho Deliberativo
   Federação Nacional dos Policiais Ferroviários Federais (FENAPFF)
 
5) ESTHER DWECK (Não Participará)
   Ministra
   Ministério da Gestão e Inovação em Serviços Públicos (MGI)

6) RICARDO LEWANDOWSKI (Não Participará)
   Ministro
   Ministério da Justiça e da Segurança Pública",Audiência Pública,Encerrada (Final),539388
76168,2025-05-13T11:11:00.000Z,2025-05-13T13:27:00.000Z,"Trabalho escravo na região sul de Minas Gerais
 Requerimento n. 12/2025

Autor: Dep. Padre João

Convidados:

- Carlos Alberto Menezes de Calazans, Superintendente do Ministério do Trabalho e Emprego em Minas Gerais; (confirmado)

- Marcelo Gonçalves Campos, Auditor-fiscal do Trabalho, representante do Ministério do Trabalho e Emprego; (confirmado)

- Maria Teresa Barbosa Campelo de Melo, Coordenadora de Apoio à Comissão Nacional para a Erradicação do Trabalho Escravo, representando o Ministério dos Direitos Humanos e Cidadania; (confirmada)

- Augusto Cesar Leite de Carvalho, Ministro do Tribunal Superior do Trabalho; (justificou a ausência)

-  Paulo Teixeira de Souza Oliveira, Chefe da Divisão de Repressão ao Trabalho Forçado da Policia Federal; (confirmado)

- Melina de Sousa Fiorini e Schulze, Procuradora do Ministerio Publico do Trabalho; (confirmada)

- Izabela Vieira Luz, Defensora Pública Federal, Coordenadora Nacional do Grupo de Trabalho de Combate à Escravidão Contemporânea da DPU - Defensoria Pública da Uniãol; (confirmada)

- Leleco Pimentel, Deputado Estadual pelo Estado de Minas Gerais; (confirmado)

- Ivone Corgosinho Baumecker, representante da Delegacia Sindical em Minas Gerais do Sindicato Nacional dos Auditores Fiscais do Trabalho; (confirmada)

- Jorge Ferreira dos Santos Filho, representante da Articulacao dos Empregados Rurais do Estado de Minas Gerais (ADERE). (confirmado)

- Marcel Gomes, representante da Repórtes Brasil; (confirmado)

- Fernanda Pinheiro, Conectas Direitos Humanos; (confirmada)",Audiência Pública,Encerrada (Final),2007
