id_frente,id_deputado,nome_deputado,partido,uf
53905,141398,Carlos Zarattini,PT,SP
53905,72442,Felipe Carreras,PSB,PE
53905,204408,Gustinho Ribeiro,PP,SE
53905,204456,Gutemberg Reis,MDB,RJ
53905,178964,Heitor Schuch,PSD,RS
53905,204410,Luisa Canziani,PSD,PR
53905,204430,Margarete Coelho,null,PI
53905,204415,Nereu Crispim,null,RS
53905,141523,Raul Henry,null,PE
53905,178863,Uldurico Junior,null,BA
53905,74043,Wellington Roberto,PSD,PB
53918,178835,Afonso Motta,PDT,RS
53918,160511,Alessandro Molon,null,RJ
53918,160538,Bohn Gass,PT,RS
53918,74052,Bosco Costa,null,SE
53918,204488,Célio Studart,PSD,CE
53918,204476,Chiquinho Brazão,null,RJ
53918,160674,Hugo Motta,REPUBLICANOS,PB
53918,74366,João Campos,null,GO
53918,98057,Lafayette de Andrada,PL,MG
53918,194260,Nivaldo Albuquerque,null,AL
53918,74160,Patrus Ananias,PT,MG
53918,204524,Pinheirinho,PP,MG
53918,160639,Professora Dorinha Seabra Rezende,null,TO
53918,73466,Rubens Bueno,null,PR
53918,204396,Vermelho,PP,PR
53907,160559,Alceu Moreira,MDB,RS
53907,204361,Carlos Chiodini,MDB,SC
53907,204440,Christino Aureo,null,RJ
53907,141411,Dagoberto Nogueira,PP,MS
53907,204518,Dr. Frederico,PRD,MG
53907,151208,Laercio Oliveira,null,SE
53907,204404,Lucas Redecker,PSD,RS
53907,204558,Marcelo Nilo,REPUBLICANOS,BA
53907,178922,Tadeu Alencar,null,PE
53907,160610,Valmir Assunção,PT,BA
53901,74459,Átila Lira,null,PI
53901,178962,Carlos Gomes,REPUBLICANOS,RS
53901,204409,Daniel Trzeciak,PSDB,RS
53901,178854,Elmar Nascimento,UNIÃO,BA
53901,141427,Fábio Ramalho,null,MG
53901,204510,Franco Cartafina,null,MG
53901,160667,Guilherme Mussi,null,SP
53901,178842,Jhc,null,AL
53901,74079,José Priante,MDB,PA
53901,178896,Newton Cardoso Jr,MDB,MG
53901,204395,Pedro Lupion,REPUBLICANOS,PR
53898,178927,Aliel Machado,PV,PR
53898,204400,Aline Sleutjes,null,PR
53898,160665,Augusto Coutinho,REPUBLICANOS,PE
53898,204491,Gilberto Abramo,REPUBLICANOS,MG
53898,74366,João Campos,null,GO
53898,178970,João Daniel,PT,SE
53898,204576,João Roma,null,BA
53898,160535,Marcon,PT,RS
53898,171619,Margarida Salomão,null,MG
53898,178987,Orlando Silva,PCdoB,SP
53898,73692,Osmar Terra,PL,RS
53898,178887,Rubens Pereira Júnior,PT,MA
53898,178922,Tadeu Alencar,null,PE
53894,204423,André Ferreira,PL,PE
53894,204502,Bozzella,null,SP
53894,178993,Carlos Henrique Gaguim,UNIÃO,TO
53894,73441,Celso Russomanno,REPUBLICANOS,SP
53894,73891,Darcísio Perondi,null,RS
53894,204562,Edilázio Júnior,null,MA
53894,74419,Gonzaga Patriota,null,PE
53894,178873,Helder Salomão,PT,ES
53894,204444,Helio Lopes,PL,RJ
53894,204391,José Nelto,UNIÃO,GO
53894,204492,Paulo Guedes,PT,MG
53894,122974,Pedro Lucas Fernandes,UNIÃO,MA
53894,204395,Pedro Lupion,REPUBLICANOS,PR
53894,122158,Pedro Paulo,PSD,RJ
53894,204387,Sargento Fahur,PL,PR
53895,178876,Célio Silveira,MDB,GO
53895,141431,Fernando Coelho Filho,UNIÃO,PE
53895,107283,Gleisi Hoffmann,PT,PR
53895,178909,Hélio Leite,null,PA
53895,178954,Lucio Mosquini,PL,RO
53895,178983,Marcio Alvino,PL,SP
53895,74749,Mauro Lopes,null,MG
53895,74160,Patrus Ananias,PT,MG
53895,160641,Professora Marcivania,PCdoB,AP
53895,92776,Stefano Aguiar,PSD,MG
53895,177282,Subtenente Gonzaga,null,MG
53895,160610,Valmir Assunção,PT,BA
53897,121948,Adriano do Baldy,PP,GO
53897,164360,Carmen Zanotto,null,SC
53897,204473,General Girão,PL,RN
53897,74571,Nelson Pellegrino,null,BA
53897,141488,Paulo Teixeira,PT,SP
53897,74371,Rubens Otoni,PT,GO
53897,73808,Sérgio Brito,PSD,BA
53897,178874,Sergio Vidigal,null,ES
53902,204561,Bira do Pindaré,null,MA
53902,204380,Celina Leão,null,DF
53902,141417,Edio Lopes,null,RR
53902,92346,Eduardo Bolsonaro,null,SP
53902,178871,Evair Vieira de Melo,PP,ES
53902,204419,Glaustin da Fokus,PODE,GO
53902,178964,Heitor Schuch,PSD,RS
53902,141470,José Guimarães,null,CE
53902,204391,José Nelto,UNIÃO,GO
53902,204474,Juarez Costa,REPUBLICANOS,MT
53902,204382,Loester Trutis,null,MS
53902,204433,Marcelo Calero,null,RJ
53902,204366,Rodrigo Coelho,null,SC
53902,177282,Subtenente Gonzaga,null,MG
53902,141555,Vinicius Carvalho,PL,SP
53902,160569,Waldenor Pereira,PT,BA
53887,160545,Alexandre Leite,UNIÃO,SP
53887,160541,Arthur Lira,PP,AL
53887,204572,Capitão Alberto Neto,PL,AM
53887,178993,Carlos Henrique Gaguim,UNIÃO,TO
53887,204451,Delegado Antônio Furtado,null,RJ
53887,178953,Expedito Netto,null,RO
53887,160669,Genecias Noronha,null,CE
53887,178966,Geovania de Sá,PSDB,SC
53887,74848,Jandira Feghali,PCdoB,RJ
53887,178839,Jéssica Sales,null,AC
53887,204431,Marcos Aurélio Sampaio,MDB,PI
53887,74160,Patrus Ananias,PT,MG
53887,204538,Paulo Bengtson,null,PA
53887,178912,Pedro Cunha Lima,null,PB
53887,73486,Pompeo de Mattos,PDT,RS
53887,160651,Rogério Peninha Mendonça,null,SC
53887,160976,Tiririca,PSD,SP
53887,178934,Toninho Wandscheer,PP,PR
53887,160518,Weliton Prado,SOLIDARIEDADE,MG
53887,74439,Wolney Queiroz,null,PE
53888,160545,Alexandre Leite,UNIÃO,SP
53888,178831,André Abdon,PP,AP
53888,178928,Christiane de Souza Yared,null,PR
53888,204512,Delegado Marcelo Freitas,UNIÃO,MG
53888,204421,Edna Henrique,null,PB
53888,198783,Emanuel Pinheiro Neto,PSD,MT
53888,204398,Felipe Francischini,PODE,PR
53888,160531,Jhonatan de Jesus,null,RR
53888,204574,Junior Lourenço,MDB,MA
53888,74585,Lincoln Portela,PL,MG
53888,204430,Margarete Coelho,null,PI
53888,178896,Newton Cardoso Jr,MDB,MG
53888,204553,Pastor Sargento Isidório,AVANTE,BA
53888,204387,Sargento Fahur,PL,PR
53888,178946,Soraya Santos,PL,RJ
53889,74459,Átila Lira,null,PI
53889,160512,Aureo Ribeiro,SOLIDARIEDADE,RJ
53889,74052,Bosco Costa,null,SE
53889,141398,Carlos Zarattini,PT,SP
53889,134812,Edmilson Rodrigues,null,PA
53889,74655,Eduardo Barbosa,null,MG
53889,198783,Emanuel Pinheiro Neto,PSD,MT
53889,160673,Giovani Cherini,PL,RS
53889,204531,Guilherme Derrite,PP,SP
53889,178842,Jhc,null,AL
53889,74079,José Priante,MDB,PA
53889,204404,Lucas Redecker,PSD,RS
53889,204566,Marreca Filho,null,MA
53889,160558,Paulo Freire Costa,PL,SP
53889,204383,Professor Israel Batista,null,DF
53889,152610,Roberto Alves,null,SP
53889,74305,Roberto Pessoa,null,CE
53889,178945,Rosangela Gomes,REPUBLICANOS,RJ
53889,160592,Zeca Dirceu,PT,PR
53892,204551,Bosco Saraiva,null,AM
53892,204370,Célio Moura,null,TO
53892,178876,Célio Silveira,MDB,GO
53892,178916,Daniel Coelho,null,PE
53892,204518,Dr. Frederico,PRD,MG
53892,178931,Luciano Ducci,PSB,PR
53892,204566,Marreca Filho,null,MA
53892,74749,Mauro Lopes,null,MG
53892,178986,Nilto Tatto,PT,SP
53892,141516,Paulo Abi-Ackel,PSDB,MG
53892,204362,Ricardo Guidi,PL,SC
53892,178934,Toninho Wandscheer,PP,PR
53892,204517,Zé Vitor,PL,MG
53890,160559,Alceu Moreira,MDB,RS
53890,178881,Aluisio Mendes,REPUBLICANOS,MA
53890,160665,Augusto Coutinho,REPUBLICANOS,PE
53890,204507,Carla Zambelli,null,SP
53890,204476,Chiquinho Brazão,null,RJ
53890,204462,Chris Tonietto,PL,RJ
53890,178908,Delegado Éder Mauro,PL,PA
53890,152605,Glauber Braga,null,RJ
53890,204456,Gutemberg Reis,MDB,RJ
53890,204444,Helio Lopes,PL,RJ
53890,178910,Joaquim Passarinho,PL,PA
53890,178857,Jorge Solla,PT,BA
53890,74554,José Rocha,UNIÃO,BA
53890,204520,Junio Amaral,PL,MG
53890,74158,Mário Heringer,PDT,MG
53890,178997,Moses Rodrigues,UNIÃO,CE
53890,204415,Nereu Crispim,null,RS
53890,178987,Orlando Silva,PCdoB,SP
53890,152610,Roberto Alves,null,SP
53890,160621,Sandro Alex,PSD,PR
53890,178874,Sergio Vidigal,null,ES
53890,195866,Vaidon Oliveira,null,CE
53890,204532,Vinicius Poit,null,SP
53845,160527,AGUINALDO RIBEIRO,PP,PB
53845,73458,ALEX CANZIANI,null,PR
53845,178881,ALUISIO MENDES,REPUBLICANOS,MA
53845,141408,CLEBER VERDE,MDB,MA
53845,160578,EDMAR ARRUDA,null,PR
53845,141421,EDUARDO DA FONTE,PP,PE
53845,160672,JEAN WYLLYS,null,RJ
53845,74351,JOSUÉ BENGTSON,null,PA
53845,74317,JÚLIO CESAR,PSD,PI
53845,178825,LEO DE BRITO,null,AC
53845,160535,MARCON,PT,RS
53845,160561,MISSIONÁRIO JOSÉ OLIMPIO,PL,SP
53845,74359,NILTON CAPIXABA,null,RO
53857,178864,ADAIL CARNEIRO,null,CE
53857,160578,EDMAR ARRUDA,null,PR
53857,74273,JEFFERSON CAMPOS,PL,SP
53857,114941,JOSI NUNES,null,TO
53857,74299,LEÔNIDAS CRISTINO,null,CE
53857,178985,MIGUEL LOMBARDI,PL,SP
53857,74216,RAIMUNDO GOMES DE MATOS,null,CE
53857,178874,SERGIO VIDIGAL,null,ES
53857,160636,WILSON FILHO,null,PB
53844,74212,ANÍBAL GOMES,null,CE
53844,178924,CAPITÃO FÁBIO ABREU,null,PI
53844,164360,CARMEN ZANOTTO,null,SC
53844,160619,JOSÉ NUNES,null,BA
53844,73586,JÚLIO DELGADO,null,MG
53844,160536,MARCO TEBALDI,null,SC
53844,74470,MARCONDES GADELHA,null,PB
53844,141509,MIGUEL CORRÊA,null,MG
53844,148134,PROFESSOR VICTÓRIO GALLI,null,MT
53844,74371,RUBENS OTONI,PT,GO
53844,177282,SUBTENENTE GONZAGA,null,MG
53843,178950,ANTÔNIO JÁCOME,null,RN
53843,74090,ÁTILA LINS,PSD,AM
53843,141470,JOSÉ GUIMARÃES,null,CE
53843,160544,JUNJI ABE,null,SP
53843,160663,LEOPOLDO MEYER,null,PR
53843,178931,LUCIANO DUCCI,PSB,PR
53843,162332,LUIZ NISHIMORI,PSD,PR
53843,179000,MARCELO ÁLVARO ANTÔNIO,PL,MG
53843,118594,MARCELO SQUASSONI,null,SP
53843,150418,MÁRCIO MARINHO,REPUBLICANOS,BA
53843,160536,MARCO TEBALDI,null,SC
53843,73553,NELSON MARQUEZELLI,null,SP
53843,74160,PATRUS ANANIAS,PT,MG
53843,122158,PEDRO PAULO,PSD,RJ
53843,171620,RENATO ANDRADE,null,MG
53843,178952,WALTER ALVES,null,RN
53843,73992,YEDA CRUSIUS,null,RS
53843,160592,ZECA DIRCEU,PT,PR
53842,178833,ALEXANDRE SERFIOTIS,null,RJ
53842,178877,FÁBIO SOUSA,null,GO
53842,160531,JHONATAN DE JESUS,null,RR
53842,74585,LINCOLN PORTELA,PL,MG
53842,178802,LUIZ CARLOS RAMOS,null,RJ
53842,179000,MARCELO ÁLVARO ANTÔNIO,PL,MG
53842,178956,MARIANA CARVALHO,null,RO
53842,74158,MÁRIO HERINGER,PDT,MG
53842,178858,MÁRIO NEGROMONTE JR.,PSB,BA
53842,122158,PEDRO PAULO,PSD,RJ
53842,178926,RODRIGO MARTINS,null,PI
53842,160976,TIRIRICA,PSD,SP
53842,178934,TONINHO WANDSCHEER,PP,PR
53834,73458,ALEX CANZIANI,null,PR
53834,73434,ARNALDO FARIA DE SÁ,null,SP
53834,74040,BENJAMIN MARANHÃO,null,PB
53834,178962,CARLOS GOMES,REPUBLICANOS,RS
53834,74060,DANIEL ALMEIDA,PCdoB,BA
53834,144523,DANIEL VILELA,null,GO
53834,143632,DOMINGOS NETO,PSD,CE
53834,171623,FABIO REIS,PSD,SE
53834,160531,JHONATAN DE JESUS,null,RR
53834,133373,MARCO MAIA,null,RS
53834,141515,OTAVIO LEITE,null,RJ
53834,74812,PEDRO CHAVES,null,GO
53834,160604,PEDRO UCZAI,PT,SC
53834,160622,VICENTE CANDIDO,null,SP
53841,136811,AFONSO HAMM,PP,RS
53841,73458,ALEX CANZIANI,null,PR
53841,73441,CELSO RUSSOMANNO,REPUBLICANOS,SP
53841,160576,CÉSAR HALUM,null,TO
53841,178929,DIEGO GARCIA,REPUBLICANOS,PR
53841,141428,FÁBIO FARIA,null,RN
53841,171623,FABIO REIS,PSD,SE
53841,178966,GEOVANIA DE SÁ,PSDB,SC
53841,67312,JÚLIA MARINHO,null,PA
53841,141478,LAERTE BESSA,null,DF
53841,160663,LEOPOLDO MEYER,null,PR
53841,178931,LUCIANO DUCCI,PSB,PR
53841,160654,RENZO BRAZ,null,MG
53841,178920,RICARDO TEOBALDO,null,PE
53841,141529,ROBERTO BRITTO,null,BA
53841,73466,RUBENS BUENO,null,PR
53841,141542,SÉRGIO MORAES,null,RS
53841,178863,ULDURICO JUNIOR,null,BA
53841,178888,VICTOR MENDES,null,MA
53841,160636,WILSON FILHO,null,PB
53841,160632,ZÉ SILVA,UNIÃO,MG
53840,178936,ALEXANDRE VALLE,null,RJ
53840,160512,AUREO,SOLIDARIEDADE,RJ
53840,178865,CABO SABINO,null,CE
53840,160570,JERÔNIMO GOERGEN,null,RS
53840,112437,JOÃO MARCELO SOUZA,null,MA
53840,74235,MARCUS VICENTE,null,ES
53840,160556,PADRE JOÃO,PT,MG
53839,178936,ALEXANDRE VALLE,null,RJ
53839,74651,CARLOS MELLES,null,MG
53839,178928,CHRISTIANE DE SOUZA YARED,null,PR
53839,178963,COVATTI FILHO,null,RS
53839,181316,ELIZEU DIONIZIO,null,MS
53839,178978,FLAVINHO,null,SP
53839,160677,FRANCISCO FLORIANO,null,RJ
53839,74235,MARCUS VICENTE,null,ES
53839,141515,OTAVIO LEITE,null,RJ
53839,178926,RODRIGO MARTINS,null,PI
53839,178870,RÔNEY NEMER,null,DF
53839,74372,SANDES JÚNIOR,null,GO
53839,141384,VALADARES FILHO,null,SE
53833,178833,ALEXANDRE SERFIOTIS,null,RJ
53833,160543,ANDRE MOURA,null,SE
53833,178975,BALEIA ROSSI,MDB,SP
53833,178829,CAPITÃO AUGUSTO,PL,SP
53833,160588,DIEGO ANDRADE,PSD,MG
53833,66828,FAUSTO PINATO,PP,SP
53833,73926,JANETE CAPIBERIBE,null,AP
53833,178988,JOÃO PAULO PAPA,null,SP
53833,67312,JÚLIA MARINHO,null,PA
53833,160663,LEOPOLDO MEYER,null,PR
53833,162332,LUIZ NISHIMORI,PSD,PR
53833,74688,LUIZ SÉRGIO,null,RJ
53833,74399,ONYX LORENZONI,null,RS
53833,178860,PAULO AZI,UNIÃO,BA
53833,178926,RODRIGO MARTINS,null,PI
53833,178887,RUBENS PEREIRA JÚNIOR,PT,MA
53833,178874,SERGIO VIDIGAL,null,ES
53833,141555,VINICIUS CARVALHO,PL,SP
53829,73434,ARNALDO FARIA DE SÁ,null,SP
53829,93083,CACÁ LEÃO,null,BA
53829,178958,CARLOS ANDRADE,null,RR
53829,160758,DOMINGOS SÁVIO,PL,MG
53829,160649,ESPERIDIÃO AMIN,null,SC
53829,178978,FLAVINHO,null,SP
53829,141441,GEORGE HILTON,null,MG
53829,4931,IZALCI LUCAS,null,DF
53829,74351,JOSUÉ BENGTSON,null,PA
53829,133373,MARCO MAIA,null,RS
53829,160556,PADRE JOÃO,PT,MG
53829,74095,PAUDERNEY AVELINO,null,AM
53829,74010,VALDIR COLATTO,null,SC
53829,141552,VALTENIR PEREIRA,null,MT
53831,160589,BRUNA FURLAN,null,SP
53831,160527,AGUINALDO RIBEIRO,PP,PB
53831,160600,ARTHUR OLIVEIRA MAIA,UNIÃO,BA
53831,141398,CARLOS ZARATTINI,PT,SP
53831,164360,CARMEN ZANOTTO,null,SC
53831,160528,DANILO CABRAL,null,PE
53831,178994,DULCE MIRANDA,null,TO
53831,74655,EDUARDO BARBOSA,null,MG
53831,92346,EDUARDO BOLSONARO,null,SP
53831,74419,GONZAGA PATRIOTA,null,PE
53831,67312,JÚLIA MARINHO,null,PA
53831,178942,MARCO ANTÔNIO CABRAL,null,RJ
53831,74158,MÁRIO HERINGER,PDT,MG
53831,73692,OSMAR TERRA,PL,RS
53831,141445,PEPE VARGAS,null,RS
53831,148134,PROFESSOR VICTÓRIO GALLI,null,MT
53831,160654,RENZO BRAZ,null,MG
53831,178933,SERGIO SOUZA,MDB,PR
53831,178874,SERGIO VIDIGAL,null,ES
53831,160613,SIBÁ MACHADO,null,AC
53831,74385,TAKAYAMA,null,PR
53831,141560,WALTER IHOSHI,null,SP
53828,178968,ADELSON BARRETO,null,SE
53828,178865,CABO SABINO,null,CE
53828,178929,DIEGO GARCIA,REPUBLICANOS,PR
53828,160758,DOMINGOS SÁVIO,PL,MG
53828,178994,DULCE MIRANDA,null,TO
53828,178832,LEANDRE,PSD,PR
53828,178825,LEO DE BRITO,null,AC
53828,74688,LUIZ SÉRGIO,null,RJ
53828,160556,PADRE JOÃO,PT,MG
53828,141445,PEPE VARGAS,null,RS
53828,160641,PROFESSORA MARCIVANIA,PCdoB,AP
53828,178870,RÔNEY NEMER,null,DF
53938,178964,Heitor Schuch,PSD,RS
53938,178842,Jhc,null,AL
53938,160531,Jhonatan de Jesus,null,RR
53938,141458,João Carlos Bacelar,PL,BA
53938,160645,Luiz Carlos,null,AP
53938,178896,Newton Cardoso Jr,MDB,MG
53938,204360,Silvia Cristina,PP,RO
53938,204483,Vilson da Fetaemg,null,MG
53923,178833,Alexandre Serfiotis,null,RJ
53923,204515,André Janones,REDE,MG
53923,73433,Arlindo Chinaglia,PT,SP
53923,204551,Bosco Saraiva,null,AM
53923,141405,Celso Maldaner,null,SC
53923,204412,Dr. Zacharias Calil,UNIÃO,GO
53923,204456,Gutemberg Reis,MDB,RJ
53923,204574,Junior Lourenço,MDB,MA
53923,204410,Luisa Canziani,PSD,PR
53923,74398,Maria do Rosário,PT,RS
53923,74749,Mauro Lopes,null,MG
53923,160635,Ruy Carneiro,PODE,PB
53923,90842,Santini,null,RS
53923,178933,Sergio Souza,MDB,PR
53922,164360,Carmen Zanotto,null,SC
53922,204370,Célio Moura,null,TO
53922,74075,Elcione Barbalho,MDB,PA
53922,204389,Elias Vaz,null,GO
53922,198783,Emanuel Pinheiro Neto,PSD,MT
53922,204477,Felício Laterça,null,RJ
53922,204373,Hélio Costa,null,SC
53922,178884,Hildo Rocha,MDB,MA
53922,204468,Joenia Wapichana,null,RR
53922,204555,José Ricardo,null,AM
53922,98057,Lafayette de Andrada,PL,MG
53922,74299,Leônidas Cristino,null,CE
53922,204366,Rodrigo Coelho,null,SC
53926,204521,Abou Anni,null,SP
53926,204507,Carla Zambelli,null,SP
53926,178928,Christiane de Souza Yared,null,PR
53926,204440,Christino Aureo,null,RJ
53926,73891,Darcísio Perondi,null,RS
53926,204574,Junior Lourenço,MDB,MA
53926,151208,Laercio Oliveira,null,SE
53926,204382,Loester Trutis,null,MS
53926,204448,Luiz Antônio Corrêa,null,RJ
53926,74749,Mauro Lopes,null,MG
53926,178912,Pedro Cunha Lima,null,PB
53926,74161,Reginaldo Lopes,PT,MG
53926,204425,Silvio Costa Filho,REPUBLICANOS,PE
53926,160592,Zeca Dirceu,PT,PR
53927,178836,Alan Rick,null,AC
53927,204515,André Janones,REDE,MG
53927,204490,Charlles Evangelista,null,MG
53927,204355,Da Vitoria,PP,ES
53927,116379,Darci de Matos,null,SC
53927,178908,Delegado Éder Mauro,PL,PA
53927,141417,Edio Lopes,null,RR
53927,204456,Gutemberg Reis,MDB,RJ
53927,178981,Herculano Passos,null,SP
53927,204372,Julio Cesar Ribeiro,REPUBLICANOS,DF
53927,74299,Leônidas Cristino,null,CE
53927,204381,Luis Miranda,null,DF
53927,204522,Marco Bertaiolli,null,SP
53927,204529,Policial Katia Sastre,null,SP
53927,74305,Roberto Pessoa,null,CE
53927,204480,Rogério Correia,PT,MG
53927,73466,Rubens Bueno,null,PR
53927,73808,Sérgio Brito,PSD,BA
53927,74043,Wellington Roberto,PSD,PB
53928,74090,Átila Lins,PSD,AM
53928,93083,Cacá Leão,null,BA
53928,204514,Coronel Tadeu,null,SP
53928,74060,Daniel Almeida,PCdoB,BA
53928,178842,Jhc,null,AL
53928,204520,Junio Amaral,PL,MG
53928,162332,Luiz Nishimori,PSD,PR
53928,204540,Maria Rosas,REPUBLICANOS,SP
53928,74159,Odair Cunha,PT,MG
53928,204366,Rodrigo Coelho,null,SC
53928,178930,Roman,null,PR
53928,73466,Rubens Bueno,null,PR
53928,177282,Subtenente Gonzaga,null,MG
53928,178934,Toninho Wandscheer,PP,PR
53928,178952,Walter Alves,null,RN
53933,135054,Cristiano Vale,null,PA
53933,160575,Erika Kokay,PT,DF
53933,160587,Fábio Trad,null,MS
53933,204494,Fred Costa,PRD,MG
53933,74383,Giacobo,PSD,PR
53933,204575,Gil Cutrim,null,MA
53933,178909,Hélio Leite,null,PA
53933,112437,João Marcelo Souza,null,MA
53933,178879,Lucas Vergilio,null,GO
53933,204558,Marcelo Nilo,REPUBLICANOS,BA
53933,204566,Marreca Filho,null,MA
53933,178896,Newton Cardoso Jr,MDB,MG
53933,160558,Paulo Freire Costa,PL,SP
53933,141531,Rodrigo de Castro,UNIÃO,MG
53933,74283,Vicentinho,null,SP
53933,160591,Vinicius Gurgel,PL,AP
53933,204532,Vinicius Poit,null,SP
53933,74043,Wellington Roberto,PSD,PB
53934,178833,Alexandre Serfiotis,null,RJ
53934,178831,André Abdon,PP,AP
53934,204423,André Ferreira,PL,PE
53934,178829,Capitão Augusto,PL,SP
53934,141408,Cleber Verde,MDB,MA
53934,204439,Dr. Leonardo,null,MT
53934,160669,Genecias Noronha,null,CE
53934,160531,Jhonatan de Jesus,null,RR
53934,178879,Lucas Vergilio,null,GO
53934,178954,Lucio Mosquini,PL,RO
53934,166402,Magda Mofatto,PL,GO
53934,204566,Marreca Filho,null,MA
53934,160558,Paulo Freire Costa,PL,SP
53934,160641,Professora Marcivania,PCdoB,AP
53934,178921,Sebastião Oliveira,null,PE
53934,197438,Tito,null,BA
53935,204503,Alexandre Padilha,null,SP
53935,160541,Arthur Lira,PP,AL
53935,160600,Arthur Oliveira Maia,UNIÃO,BA
53935,204355,Da Vitoria,PP,ES
53935,74060,Daniel Almeida,PCdoB,BA
53935,134812,Edmilson Rodrigues,null,PA
53935,178969,Fábio Mitidieri,null,SE
53935,204494,Fred Costa,PRD,MG
53935,178839,Jéssica Sales,null,AC
53935,178857,Jorge Solla,PT,BA
53935,204474,Juarez Costa,REPUBLICANOS,MT
53935,151208,Laercio Oliveira,null,SE
53935,204471,Mara Rocha,null,AC
53935,73466,Rubens Bueno,null,PR
53935,90842,Santini,null,RS
53935,178934,Toninho Wandscheer,PP,PR
53936,160559,Alceu Moreira,MDB,RS
53936,74459,Átila Lira,null,PI
53936,178928,Christiane de Souza Yared,null,PR
53936,143632,Domingos Neto,PSD,CE
53936,141421,Eduardo da Fonte,PP,PE
53936,204494,Fred Costa,PRD,MG
53936,74270,Gilberto Nascimento,PSD,SP
53936,160673,Giovani Cherini,PL,RS
53936,204455,Luiz Lima,NOVO,RJ
53936,162332,Luiz Nishimori,PSD,PR
53936,166402,Magda Mofatto,PL,GO
53936,178843,Marx Beltrão,PP,AL
53936,160642,Pastor Eurico,PSDB,PE
53936,90201,Pedro Augusto Bezerra,null,CE
53936,204383,Professor Israel Batista,null,DF
53936,92776,Stefano Aguiar,PSD,MG
53936,137070,Vicentinho Júnior,PSDB,TO
53936,160592,Zeca Dirceu,PT,PR
53937,141411,Dagoberto Nogueira,PP,MS
53937,115746,Gelson Azevedo,null,RJ
53937,204531,Guilherme Derrite,PP,SP
53937,160674,Hugo Motta,REPUBLICANOS,PB
53937,74585,Lincoln Portela,PL,MG
53937,178879,Lucas Vergilio,null,GO
53937,204471,Mara Rocha,null,AC
53937,204556,Marcelo Ramos,null,AM
53937,178921,Sebastião Oliveira,null,PE
53937,195866,Vaidon Oliveira,null,CE
53937,137070,Vicentinho Júnior,PSDB,TO
53937,141555,Vinicius Carvalho,PL,SP
53915,204503,Alexandre Padilha,null,SP
53915,178881,Aluisio Mendes,REPUBLICANOS,MA
53915,204356,Amaro Neto,PP,ES
53915,178829,Capitão Augusto,PL,SP
53915,204487,Capitão Wagner,null,CE
53915,141428,Fábio Faria,null,RN
53915,204491,Gilberto Abramo,REPUBLICANOS,MG
53915,204456,Gutemberg Reis,MDB,RJ
53915,73482,Henrique Fontana,null,RS
53915,178970,João Daniel,PT,SE
53915,74317,Júlio Cesar,PSD,PI
53915,178896,Newton Cardoso Jr,MDB,MG
53915,74159,Odair Cunha,PT,MG
53915,204441,Otoni de Paula,PSD,RJ
53915,204553,Pastor Sargento Isidório,AVANTE,BA
53915,171617,Paulão,PT,AL
53915,160604,Pedro Uczai,PT,SC
53915,90842,Santini,null,RS
53915,141555,Vinicius Carvalho,PL,SP
53924,74471,André de Paula,null,PE
53924,178962,Carlos Gomes,REPUBLICANOS,RS
53924,141408,Cleber Verde,MDB,MA
53924,134812,Edmilson Rodrigues,null,PA
53924,178953,Expedito Netto,null,RO
53924,160570,Jerônimo Goergen,null,RS
53924,98057,Lafayette de Andrada,PL,MG
53924,74571,Nelson Pellegrino,null,BA
53914,204549,AJ Albuquerque,PP,CE
53914,160545,Alexandre Leite,UNIÃO,SP
53914,204356,Amaro Neto,PP,ES
53914,160598,Flávia Morais,PDT,GO
53914,115746,Gelson Azevedo,null,RJ
53914,204539,Hercílio Coelho Diniz,MDB,MG
53914,160674,Hugo Motta,REPUBLICANOS,PB
53914,204468,Joenia Wapichana,null,RR
53914,141488,Paulo Teixeira,PT,SP
53914,204524,Pinheirinho,PP,MG
53914,160641,Professora Marcivania,PCdoB,AP
53914,204438,Sergio Toledo,null,AL
53914,178863,Uldurico Junior,null,BA
53920,141408,Cleber Verde,MDB,MA
53920,178963,Covatti Filho,null,RS
53920,74060,Daniel Almeida,PCdoB,BA
53920,204439,Dr. Leonardo,null,MT
53920,204411,Filipe Barros,PL,PR
53920,74419,Gonzaga Patriota,null,PE
53920,204444,Helio Lopes,PL,RJ
53920,204372,Julio Cesar Ribeiro,REPUBLICANOS,DF
53920,204566,Marreca Filho,null,MA
53920,74571,Nelson Pellegrino,null,BA
53920,204538,Paulo Bengtson,null,PA
53920,90842,Santini,null,RS
53920,204425,Silvio Costa Filho,REPUBLICANOS,PE
53920,74283,Vicentinho,null,SP
53921,204544,Alexandre Frota,null,SP
53921,204400,Aline Sleutjes,null,PR
53921,74471,André de Paula,null,PE
53921,204515,André Janones,REDE,MG
53921,204414,Aroldo Martins,null,PR
53921,204388,Bibo Nunes,PL,RS
53921,178876,Célio Silveira,MDB,GO
53921,74537,Claudio Cajado,PP,BA
53921,198197,Greyce Elias,AVANTE,MG
53921,204436,Isnaldo Bulhões Jr.,MDB,AL
53921,204410,Luisa Canziani,PSD,PR
53921,160604,Pedro Uczai,PT,SC
53921,160651,Rogério Peninha Mendonça,null,SC
53921,178934,Toninho Wandscheer,PP,PR
53921,204505,Vavá Martins,null,PA
53921,160632,Zé Silva,UNIÃO,MG
